UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,voltage,current,temperature,voltage_roll_mean,voltage_roll_std,current_roll_mean,current_roll_std,temperature_roll_mean,temperature_roll_std,voltage_lag_1,voltage_lag_3,voltage_lag_5,current_lag_1,current_lag_3,current_lag_5,temperature_lag_1,temperature_lag_3,temperature_lag_5
5691,L52870,L,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,244.94074525451165,5.386636176650164,311.5822975858097,251.16407156816226,4.597002400736265,5.272457852841304,0.21169884235168354,311.82379700295667,0.33378552841406633,252.27596669622594,261.9107955342504,252.66112456818536,5.676550251442643,5.130237777064077,5.243746398873555,311.4406752661891,311.9453166762637,311.99104125513855
5692,L52871,L,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,246.85239595074626,5.012115420827157,312.4313142845463,250.90990522379644,4.772647505198152,5.272352569578395,0.21184233481780046,311.8255194553969,0.3371971152220362,244.94074525451165,247.2925992827109,252.3063346224619,5.386636176650164,5.245216958185352,5.509531963527922,311.5822975858097,312.30081731467135,311.80604639766966
5693,M20552,M,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,245.61636657303455,5.292678472118577,312.53100102585586,250.7103341029063,4.963769593181714,5.277266764639305,0.2116695165021556,311.9158280766714,0.3944640853204163,246.85239595074626,252.27596669622594,261.9107955342504,5.012115420827157,5.676550251442643,5.130237777064077,312.4313142845463,311.4406752661891,311.9453166762637
5694,M20553,M,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,249.1320827796227,5.38776080521808,311.36445513877817,250.4729622228177,4.978238552883256,5.287280932072185,0.21456280716559256,311.90131854036986,0.4132879832412007,245.61636657303455,244.94074525451165,247.2925992827109,5.292678472118577,5.386636176650164,5.245216958185352,312.53100102585586,311.5822975858097,312.30081731467135
5695,L52874,L,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,249.98504346715595,5.268861114725546,312.30010592199204,250.29734547289053,4.959468264649963,5.315333533863308,0.18780485632980906,311.96930708669146,0.4178055679889122,249.1320827796227,246.85239595074626,252.27596669622594,5.38776080521808,5.012115420827157,5.676550251442643,311.36445513877817,312.4313142845463,311.4406752661891
5696,L52875,L,302.4,311.8,1451,42.0,110,0,0,0,0,0,0,249.98492043919887,4.962803372130454,311.9258723588876,250.0297250599919,4.889454413428517,5.287239231188997,0.21824957048636726,311.96279019706634,0.4179371213711528,249.98504346715595,245.61636657303455,244.94074525451165,5.268861114725546,5.292678472118577,5.386636176650164,312.30010592199204,312.53100102585586,311.5822975858097
5697,H35110,H,302.5,311.9,1595,34.6,112,0,0,0,0,0,0,252.1325770896547,5.0398631237214015,312.06085098222945,250.01234930671117,4.880766066233492,5.240272347208345,0.21561742687350963,311.98827065552234,0.4150766593302997,249.98492043919887,249.1320827796227,246.85239595074626,4.962803372130454,5.38776080521808,5.012115420827157,311.9258723588876,311.36445513877817,312.4313142845463
5698,L52877,L,302.5,311.9,1354,49.4,117,0,0,0,0,0,0,247.0109111424657,5.5420774891937485,312.41086606149054,248.52236086753274,2.5740553709616587,5.281456318421312,0.2310448285499886,312.034825594045,0.43533715004602336,252.1325770896547,249.98504346715595,245.61636657303455,5.0398631237214015,5.268861114725546,5.292678472118577,312.06085098222945,312.30010592199204,312.53100102585586
5699,L52878,L,302.5,311.9,1265,59.8,119,0,0,0,0,0,0,245.90969431225312,5.478819354344813,311.6141604837937,248.38407037048697,2.682335628863463,5.304816558037258,0.23865765438447878,311.96615991095723,0.44280967658440523,247.0109111424657,249.98492043919887,249.1320827796227,5.5420774891937485,4.962803372130454,5.38776080521808,312.41086606149054,311.9258723588876,311.36445513877817
5700,L52879,L,302.4,311.9,1867,25.9,121,0,0,0,0,0,0,253.71716665584788,5.055033652237595,311.59271018921197,248.52819036644914,2.94093093876183,5.242664898116754,0.21034219655782257,311.98136340325954,0.4250153994718967,245.90969431225312,252.1325770896547,249.98504346715595,5.478819354344813,5.0398631237214015,5.268861114725546,311.6141604837937,312.06085098222945,312.30010592199204
5701,L52880,L,302.5,311.9,1497,41.6,123,0,0,0,0,0,0,252.0446066033671,5.144333960411387,312.72255350575256,249.23857650133468,2.8341294801599437,5.218434676492876,0.2058221359283551,312.0953889952538,0.4577522004533387,253.71716665584788,247.0109111424657,249.98492043919887,5.055033652237595,5.5420774891937485,4.962803372130454,311.59271018921197,312.41086606149054,311.9258723588876
5702,M20561,M,302.5,311.9,1347,54.3,125,0,0,0,0,0,0,246.34046066064474,5.071410949374245,312.2285535477678,249.18738297232449,2.8861666084335686,5.224364229347584,0.19998930800581927,312.07511292157596,0.44554704198574097,252.0446066033671,245.90969431225312,252.1325770896547,5.144333960411387,5.478819354344813,5.0398631237214015,312.72255350575256,311.6141604837937,312.06085098222945
5703,L52882,L,302.3,311.7,1544,43.2,128,0,0,0,0,0,0,250.29946846111932,5.017255754605557,312.3137303497661,249.655693161133,2.6089813019579355,5.196821957596282,0.2083274204660126,312.053385853967,0.42570114169224027,246.34046066064474,253.71716665584788,247.0109111424657,5.071410949374245,5.055033652237595,5.5420774891937485,312.2285535477678,311.59271018921197,312.41086606149054
5704,H35117,H,302.3,311.7,1456,45.4,130,0,0,0,0,0,0,249.13327800402874,4.992657104972121,311.57232396642746,249.6558126835736,2.608954676314845,5.157311587571686,0.2055393385389689,312.0741727367319,0.39206961154949693,250.29946846111932,252.0446066033671,245.90969431225312,5.017255754605557,5.144333960411387,5.478819354344813,312.3137303497661,312.72255350575256,311.6141604837937
5705,L52884,L,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,247.62240024735175,5.258078734927772,312.26678282736844,249.4195483615932,2.681789731091808,5.1562333495919095,0.20491647951461042,312.07084042726956,0.3900725036102229,249.13327800402874,246.34046066064474,253.71716665584788,4.992657104972121,5.071410949374245,5.055033652237595,311.57232396642746,312.2285535477678,311.59271018921197
5706,L52885,L,302.4,311.9,1452,43.1,137,0,0,0,0,0,0,246.82820151651202,5.148830730956761,311.3353498605802,249.1038764693245,2.7913937360275076,5.17483608547454,0.19353320041006827,312.0117881774388,0.4539295066895119,247.62240024735175,250.29946846111932,252.0446066033671,5.258078734927772,5.017255754605557,5.144333960411387,312.26678282736844,312.3137303497661,312.72255350575256
5707,L52886,L,302.4,311.9,1290,70.0,139,1,0,0,1,0,0,244.46285424236194,5.409984912951039,312.00575951976697,248.33690418459523,2.9175809217371427,5.211848264397504,0.20013166602724097,312.00627903119255,0.45360208361833126,246.82820151651202,249.13327800402874,246.34046066064474,5.148830730956761,4.992657104972121,5.071410949374245,311.3353498605802,311.57232396642746,312.2285535477678
5708,L52887,L,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,247.60833003438242,5.045910087492421,311.3740071426518,248.3966460737869,2.893428910197501,5.162231524227371,0.16810713591686227,311.9025931393087,0.4690845797411285,244.46285424236194,247.62240024735175,250.29946846111932,5.409984912951039,5.258078734927772,5.017255754605557,312.00575951976697,312.26678282736844,312.3137303497661
5709,L52888,L,302.3,311.7,1611,38.6,143,0,0,0,0,0,0,253.75655777224495,5.260941617352351,311.2087022963354,249.1813324197861,3.192591692938534,5.140443750528125,0.13296149810048374,311.8620473205629,0.5123165858869542,247.60833003438242,246.82820151651202,249.13327800402874,5.045910087492421,5.148830730956761,4.992657104972121,311.3740071426518,311.3353498605802,311.57232396642746
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,255.85354344761194,5.314753441128959,311.2870148501571,249.3949700989625,3.5780499447409895,5.1664157294172615,0.13962345642926363,311.8314777866574,0.5386185462455799,253.75655777224495,244.46285424236194,247.62240024735175,5.260941617352351,5.409984912951039,5.258078734927772,311.2087022963354,312.00575951976697,312.26678282736844
5711,H35124,H,302.2,311.7,1413,46.5,147,0,0,0,0,0,0,247.42592258402382,4.864154301617478,311.3150762945136,248.93310169702818,3.4951605108129615,5.138397763537871,0.16946867568972307,311.6907300655335,0.4577171371957312,255.85354344761194,247.60833003438242,246.82820151651202,5.314753441128959,5.045910087492421,5.148830730956761,311.2870148501571,311.3740071426518,311.3353498605802
5712,L52891,L,302.2,311.6,1545,35.9,152,0,0,0,0,0,0,245.3250179508014,5.167043996097833,311.4783417739501,248.83155742604384,3.5922554251189376,5.147961068210229,0.1679601453274537,311.61570888815174,0.419671527234606,247.42592258402382,253.75655777224495,244.46285424236194,4.864154301617478,5.260941617352351,5.409984912951039,311.3150762945136,311.2087022963354,312.00575951976697
5713,L52892,L,302.2,311.7,1330,54.6,154,0,0,0,0,0,0,247.98761649424773,5.643380145374847,311.88557636571767,248.60037222935665,3.5615492710564443,5.210573507287158,0.22187296202713697,311.5728934897469,0.35782997640238356,245.3250179508014,255.85354344761194,247.60833003438242,5.167043996097833,5.314753441128959,5.045910087492421,311.4783417739501,311.2870148501571,311.3740071426518
5714,L52893,L,302.2,311.9,1596,38.0,156,0,0,0,0,0,0,250.28085084345545,4.957763075022694,311.7839155957417,248.71512951329933,3.5989199978303277,5.207084104292216,0.22591844606196224,311.5940526526783,0.363995349666879,247.98761649424773,247.42592258402382,253.75655777224495,5.643380145374847,4.864154301617478,5.260941617352351,311.88557636571767,311.3150762945136,311.2087022963354
5715,L52894,L,302.2,311.8,1618,36.0,158,0,0,0,0,0,0,249.5937271565532,5.045800993494795,311.4949666736421,248.9122622042195,3.5863830425160814,5.185856330148917,0.23052064355944038,311.51687103730563,0.27691066690198346,250.28085084345545,245.3250179508014,255.85354344761194,4.957763075022694,5.167043996097833,5.314753441128959,311.7839155957417,311.4783417739501,311.2870148501571
5716,H35129,H,302.2,311.9,1597,35.8,160,0,0,0,0,0,0,252.80862033093746,5.542909198846719,310.92249123778953,249.51030408566203,3.6971617752422237,5.225264176937914,0.2557872327905543,311.4755851750266,0.3322328235217639,249.5937271565532,247.98761649424773,247.42592258402382,5.045800993494795,5.643380145374847,4.864154301617478,311.4949666736421,311.88557636571767,311.3150762945136
5717,L52896,L,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,247.71474792650892,5.252177924943997,312.42635908637044,249.83549345407673,3.328510468955989,5.2094834781372095,0.24787009839384552,311.51764513168695,0.421452994130912,252.80862033093746,250.28085084345545,245.3250179508014,5.542909198846719,4.957763075022694,5.167043996097833,310.92249123778953,311.7839155957417,311.4783417739501
5718,L52897,L,302.3,312.0,1746,28.1,167,0,0,0,0,0,0,253.55704990033274,5.13554578617987,311.4508685191484,250.43036544067172,3.4166558724679006,5.218447048005954,0.24286789811587178,311.5253312693366,0.4192374179289825,247.71474792650892,249.5937271565532,247.98761649424773,5.252177924943997,5.045800993494795,5.643380145374847,312.42635908637044,311.4949666736421,311.88557636571767
5719,L52898,L,302.4,312.0,1621,32.5,169,0,0,0,0,0,0,250.64461560069483,5.184926994766372,312.43764578557705,250.11917122351673,3.215859405688164,5.210845585747356,0.24257950052567143,311.64822561826077,0.4902237327491476,253.55704990033274,252.80862033093746,250.28085084345545,5.13554578617987,5.542909198846719,4.957763075022694,311.4508685191484,310.92249123778953,311.7839155957417
5720,L52899,L,302.3,312.0,1398,43.3,171,0,0,0,0,0,0,248.09291113563418,5.501443269917731,312.1844517056197,249.34310799231895,2.5446180504807803,5.229514568626234,0.2581490071634788,311.73796930380706,0.4988207961642923,250.64461560069483,247.71474792650892,249.5937271565532,5.184926994766372,5.252177924943997,5.045800993494795,312.43764578557705,312.42635908637044,311.4949666736421
5721,L52900,L,302.3,311.9,1434,51.9,173,0,0,0,0,0,0,248.74867019807934,4.911691048482487,311.7457318038356,249.47538275372455,2.467083736854832,5.2342682433127345,0.25101258935072646,311.78103485473923,0.47633730141825326,248.09291113563418,253.55704990033274,252.80862033093746,5.501443269917731,5.13554578617987,5.542909198846719,312.1844517056197,311.4508685191484,310.92249123778953
5722,M20581,M,302.3,311.8,1443,43.4,175,0,0,0,0,0,0,251.02799034162527,5.2323567602201635,312.6214114754631,250.0456799928069,2.019658727978144,5.240799519724968,0.24991639907761085,311.8953418248905,0.5297823401859098,248.74867019807934,250.64461560069483,247.71474792650892,4.911691048482487,5.184926994766372,5.252177924943997,311.7457318038356,312.43764578557705,312.42635908637044
5723,L52902,L,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,246.5944520974052,5.196208250408417,311.09498119963206,249.90636355312267,2.215913413764724,5.196082330228324,0.20603257820525267,311.816282308282,0.5872725702923896,251.02799034162527,248.09291113563418,253.55704990033274,5.2323567602201635,5.501443269917731,5.13554578617987,312.6214114754631,312.1844517056197,311.4508685191484
5724,M20583,M,302.3,311.8,1475,48.0,180,0,0,0,0,0,0,251.25913392910672,5.43570842314196,311.77426201388886,250.0041918616878,2.2555239227695587,5.243876865040251,0.19995172499644998,311.8153169500967,0.5873396167140621,246.5944520974052,248.74867019807934,250.64461560069483,5.196208250408417,4.911691048482487,5.184926994766372,311.09498119963206,311.7457318038356,312.43764578557705
5725,L52904,L,302.3,311.8,1433,50.3,183,0,0,0,0,0,0,252.54378255835053,5.263783553396646,311.4576045129001,250.2991974018675,2.385075131374584,5.265675121030436,0.18744979080993018,311.81158073402247,0.589717891429766,251.25913392910672,251.02799034162527,248.09291113563418,5.43570842314196,5.2323567602201635,5.501443269917731,311.77426201388886,312.6214114754631,312.1844517056197
5726,M20585,M,302.3,311.8,1557,34.1,185,0,0,0,0,0,0,249.2218719936129,5.067812765009382,312.36604758346743,249.94052256813507,2.230450893018909,5.218165477646703,0.16864029192840285,311.9559363685903,0.5205203150868843,252.54378255835053,246.5944520974052,248.74867019807934,5.263783553396646,5.196208250408417,4.911691048482487,311.4576045129001,311.09498119963206,311.7457318038356
5727,M20586,M,302.4,311.9,1398,50.1,188,0,0,0,0,0,0,249.54740590846725,5.0929233221817825,312.65303592282925,250.12378836633087,2.0986452005582295,5.202240017370481,0.17254580088890273,311.97860405223616,0.5475180973226104,249.2218719936129,251.25913392910672,251.02799034162527,5.067812765009382,5.43570842314196,5.2323567602201635,312.36604758346743,311.77426201388886,312.6214114754631
5728,M20587,M,302.3,311.8,1559,34.4,191,0,0,0,0,0,0,251.3567025923958,5.068282586013197,311.9963336908512,249.9037536355372,1.7915680593286982,5.195513697353813,0.17669575853917466,312.0331505694064,0.515325239685447,249.54740590846725,252.54378255835053,246.5944520974052,5.0929233221817825,5.263783553396646,5.196208250408417,312.65303592282925,311.4576045129001,311.09498119963206
5729,M20588,M,302.4,311.9,1422,46.4,194,0,0,0,0,0,0,247.37128615975948,5.392062387095534,311.820728663848,249.57642069144367,1.9344965323317784,5.21622723658673,0.18714858086070182,311.97145885723353,0.4981620593583728,251.3567025923958,249.2218719936129,251.25913392910672,5.068282586013197,5.067812765009382,5.43570842314196,311.9963336908512,312.36604758346743,311.77426201388886
5730,M20589,M,302.3,311.8,1463,35.7,197,0,0,0,0,0,0,249.90650064709632,5.486450767921916,311.6762618400732,249.75777964258992,1.863680140229317,5.214727986387148,0.18465325329448973,311.9206398706789,0.4999376147734278,247.37128615975948,249.54740590846725,252.54378255835053,5.392062387095534,5.0929233221817825,5.263783553396646,311.820728663848,312.65303592282925,311.4576045129001
5731,L52910,L,302.3,311.7,1793,25.3,200,0,0,0,0,0,0,255.20206855781578,4.712455455933869,311.12759939392663,250.4031194785635,2.488129102318975,5.194804427132286,0.22689896002642318,311.858826629688,0.5587237606355513,249.90650064709632,251.3567025923958,249.2218719936129,5.486450767921916,5.068282586013197,5.067812765009382,311.6762618400732,311.9963336908512,312.36604758346743
5732,L52911,L,302.2,311.6,1872,20.4,202,0,0,0,0,0,0,257.8580329729172,5.119463197912122,312.0160195595097,251.08612374169275,3.4357176388721067,5.183515070901483,0.2276302728374974,311.79828743809264,0.49621614905832323,255.20206855781578,247.37128615975948,249.54740590846725,4.712455455933869,5.392062387095534,5.0929233221817825,311.12759939392663,311.820728663848,312.65303592282925
5733,L52912,L,302.2,311.7,1412,44.5,204,0,0,0,0,0,0,246.69781995518937,5.022975564446391,311.8527506472812,251.09646052747112,3.420825578028607,5.1661918023052795,0.2330833732539497,311.8740643828575,0.4303718446229592,257.8580329729172,249.90650064709632,251.3567025923958,5.119463197912122,5.486450767921916,5.068282586013197,312.0160195595097,311.6762618400732,311.9963336908512
5734,L52913,L,302.3,311.8,1487,43.2,206,0,0,0,0,0,0,247.89652902726473,5.358184691580239,312.3557976802855,250.76020003728695,3.5652772451877803,5.158439429149108,0.22424485568640862,311.9322179494972,0.45402733711986293,246.69781995518937,255.20206855781578,247.37128615975948,5.022975564446391,4.712455455933869,5.392062387095534,311.8527506472812,311.12759939392663,311.820728663848
